,node,betweenness_centrality
13841,Q5TIA1,1.465717175671547e-05
13842,Q96NR8,5.1664355213288e-05
13843,Q8NES3,3.4970585168264205e-05
13844,Q9Y399,0.0001974590058281
13845,Q9BYV9,6.189631268417305e-06
13846,A1L4K1,2.519316437965235e-06
13847,Q13342,1.2744286104263125e-05
13848,Q9NWU5,0.000237577223801
13849,P07602,0.0001456189614833
13850,Q13829,7.942611851665295e-05
13851,P58557,7.589496492697059e-05
13852,Q8N441,1.84498031707848e-05
13853,Q9C0I3,1.179596257005483e-07
13854,Q2TB18,0.0
13855,Q9UK28,1.642238532909658e-05
13856,Q01524,1.900627589247758e-05
13857,C3orf27,0.0
13858,Q5K4L6,1.5767776231051053e-07
13859,Q7RTS1,6.641673983709226e-06
13860,Q96G03,0.000164122435612
13861,Q8IYI8,8.577019112485643e-07
13862,P07197,7.366729978051178e-06
13863,Q16828,1.0099850732593874e-05
13864,Q6DHY5,0.0
13865,Q9NU02,0.001305128330681
13866,Q8NE35,1.0497483055920798e-05
13867,P04070,0.000155077956465
13868,Q00536,5.327315949279495e-06
13869,Q96FE5,5.768164491348933e-06
13870,P51610,0.0003107120917557
13871,Q6ZTA4,1.8300691864130905e-05
13872,Q14332,0.0001429322647105
13873,Q9HCK8,0.0001028955495289
13874,Q5VVJ2,0.0002316325150167
13875,Q14410,1.8586341344592484e-06
13876,Q13241,6.991030298754162e-05
13877,Q8NGI4,7.44271556000929e-08
13878,Q9UH90,3.355332107587172e-05
13879,Q96GE4,0.0
13880,Q5VZ46,2.206289766819705e-06
13881,Q6R327,0.0001147899866783
13882,O75821,0.0001745264603621
13883,Q6P461,5.5158761819524524e-08
13884,Q9ULC0,6.480331959264348e-05
13885,Q14444,1.256566533138941e-05
13886,Q9UGC6,2.7454244815196427e-05
13887,Q99732,3.5435416680001526e-05
13888,Q05469,0.000446684979555
13889,Q6P0Q8,5.4779232891622286e-05
13890,O14669,4.844598971289649e-05
13891,A6NDN3,0.0
13892,Q92530,9.408018226611323e-05
13893,P29965,6.69563929007241e-05
13894,Q11203,0.0001293770338293
13895,Q86XN7,3.129174106099473e-07
13896,Q5TC12,1.1044541274363676e-05
13897,Q6UXC1,0.0
13898,Q9Y5A9,4.399116372399869e-05
13899,O95487,0.0004312372052954
13900,Q16585,2.0784783958773637e-05
13901,Q05DH4,5.228267074902026e-07
13902,Q9NYP8,3.834088316426037e-08
13903,Q6PJI9,0.0001123534706206
13904,P0DP24,0.0008373806626834
13905,O60244,6.736706345607833e-05
13906,Q15612,9.898482315772923e-05
13907,Q8IXV7,4.767637251753677e-05
13908,Q8NBV8,1.4868305423939723e-06
13909,Q8TDM0,5.9528174833725e-06
13910,Q6ZSS7,0.0001959831661715
13911,P52565,0.0002999662348494
13912,Q9BUZ4,1.4244942841658011e-05
13913,P08174,0.0004775574539147
13914,Q659A1,6.862213783175302e-05
13915,P23634,0.0001397164051213
13916,P60328,6.575230166476582e-05
13917,P17931,0.0024906982611459
13918,P17676,0.0001516645584017
13919,Q9HD20,1.6926306552704577e-05
13920,Q96HS1,1.2112436329879256e-05
13921,ENSP00000452549,3.140342314600072e-05
13922,Q1MX18,3.823340882404096e-05
13923,Q6R2W3,3.0324159393049614e-08
13924,Q96T59,1.3539150997381128e-05
13925,P09884,0.0001051464488267
13926,O43612,0.0001310333973882
13927,Q9NRC1,0.0
13928,Q96Q89,5.157859435506827e-05
13929,Q9NY43,3.028463055803738e-07
13930,Q96AE7,0.0
13931,Q8TF66,1.986511252765467e-07
13932,TCEB3CL,9.292311025411284e-08
13933,Q9ULW8,3.80377877264721e-06
13934,P05023,0.0008867835560464
13935,Q8WWM1,2.4624330352335185e-08
13936,Q8NDC4,6.0151961596025294e-05
13937,Q9NXJ5,1.183347766950143e-05
13938,O95157,5.304813686222658e-05
13939,P52179,5.173226374384347e-08
13940,P49903,1.359807480665002e-05
13941,WDR64,1.7869585109597967e-05
13942,Q86TJ2,7.576457708581452e-05
13943,Q14573,0.000329489980754
13944,Q9Y3E7,5.190492065053616e-06
13945,Q969L2,3.755633460865771e-05
13946,Q9H2W1,6.140134585690413e-05
13947,P06737,2.6715356343832244e-05
13948,Q9NV12,1.8263203285865405e-08
13949,Q96JB3,3.567179477716658e-06
13950,Q9H611,3.32345898576271e-05
13951,Q8N2A8,5.09118705385328e-05
13952,Q9Y546,2.94551272948891e-07
13953,P57060,3.68725491930503e-05
13954,P0C7X1,0.0
13955,Q13253,0.0007296554734056
13956,Q9H553,5.015013789487788e-05
13957,Q6PUV4,7.813396976053249e-05
13958,Q86XJ1,1.288415423953657e-06
13959,P20472,7.475803487832971e-05
13960,O60603,0.0003503919522081
13961,Q7L7V1,0.0002950607150342
13962,Q9NWS6,2.656295846433432e-06
13963,P59901,1.786256592224485e-07
13964,Q9Y365,1.588727691425516e-05
13965,O60237,2.0654561752628927e-05
13966,Q9GZY0,2.120396683799225e-05
13967,ENSP00000424951,0.0
13968,Q8IYJ1,0.0
13969,Q6ZW76,4.883400883579082e-07
13970,Q8NGQ6,7.44271556000929e-08
13971,Q92956,2.6296716945866123e-05
13972,P51608,0.0003442535868346
13973,O14733,0.0001857914356081
13974,P61009,2.624012903943829e-05
13975,P07492,0.0003257283254023
13976,Q5HY92,8.724319959966412e-07
13977,Q9Y5B0,0.0003700259222607
13978,Q5SSG8,2.0461608286999607e-05
13979,P05091,0.0001597162383797
13980,Q7Z5J1,1.2969642170063129e-06
13981,P26641,0.0002963715706489
13982,Q14002,0.0
13983,Q70CQ1,7.010691542216454e-05
13984,Q5SVZ6,0.0
13985,Q96LU7,0.0
13986,P58180,3.899414477166771e-05
13987,Q3KNW1,4.2495592317278565e-08
13988,CASP16,0.0
13989,Q8NA75,0.0
13990,Q8ND24,5.452052424001729e-05
13991,P17014,0.0
13992,Q9BW85,7.721408103590216e-05
13993,Q9BXR6,1.828844309705284e-06
13994,Q96AQ9,0.0001328297818603
13995,Q86Y33,6.524451584572068e-06
13996,P48995,0.0001411052712154
13997,Q9NQC8,1.015766713764334e-05
13998,Q8TBZ8,0.0
13999,Q14746,0.0001260266270379
14000,Q99929,1.474456289486598e-05
14001,P08579,0.0001107587574581
14002,P78549,2.9792113597237643e-05
14003,HHLA3,0.0
14004,Q9UMS4,0.0011554838444928
14005,O15060,5.91183252289712e-06
14006,Q8WUG5,9.917478426257632e-07
14007,P60602,8.540785169179968e-05
14008,Q5T5A4,8.204900161418378e-07
14009,Q8NCG7,8.091790829061631e-08
14010,Q10981,0.0002131617229443
14011,Q9UHP9,0.0001930033148147
14012,Q969W3,7.865350633345468e-06
14013,A2AJT9,1.3931168319657277e-06
14014,P59780,8.253266741584096e-06
14015,Q8NFB2,9.265572052943512e-05
14016,P35527,2.907388313650145e-07
14017,P24723,1.556023132451306e-05
14018,Q96QV1,2.5864830674568486e-05
14019,Q8J025,1.318239094848326e-06
14020,Q12907,3.725992678333529e-05
14021,P78357,5.397271737942865e-05
14022,C12orf79,0.0
14023,P09132,5.500247621699674e-05
14024,Q9Y2T5,0.000178459885284
14025,A6NED2,4.1370522652628403e-07
14026,Q02790,0.0004713997049977
14027,Q96JL9,0.0
14028,Q33E94,1.6941130133061087e-06
14029,Q7L5A3,2.105077801128207e-05
14030,Q5TEA6,0.0001113876046708
14031,Q9ULC5,6.316501709239116e-05
14032,A8MX76,4.609175883333799e-05
14033,Q8N2R8,0.0
14034,Q6IC98,9.030960192320786e-07
14035,Q6ZMS7,5.001645322744188e-05
14036,P29353,0.0004556594453634
14037,Q9BX74,3.8478674726326986e-07
14038,Q9BZQ2,3.6140784039369995e-08
14039,P08243,0.0001314549916402
14040,A6NJZ3,5.074984119847292e-05
14041,Q8N7X1,0.0
14042,Q9GZT8,7.038447471563026e-06
14043,Q14593,0.0
14044,Q629K1,2.115276051969309e-06
14045,Q7L3B6,8.0584150634734e-05
14046,P56693,0.000167928051967
14047,Q8N474,9.450197726585475e-06
14048,P31146,9.247315220891372e-05
14049,Q8TAE7,7.70541305400841e-05
14050,O95424,0.0
14051,Q5SY16,7.13550606023019e-05
14052,A8MT69,6.485902978234595e-06
14053,Q86SU0,4.7608976421335284e-07
14054,Q9NV88,6.580169492875059e-05
14055,ENSP00000443130,0.0
14056,Q6P093,0.0
14057,Q6IPX1,3.511220692551418e-05
14058,Q2M3G0,9.660351538661478e-06
14059,Q99469,2.1096103146983653e-05
14060,Q6ZWL3,9.78001918594762e-06
14061,Q4AC94,0.0002342480463465
14062,P21333,0.0024897471240257
14063,Q9C0B0,5.172330934150347e-05
14064,Q96QD8,1.238863800229491e-05
14065,Q92674,4.146175515387004e-05
14066,Q92561,4.799833455360526e-07
14067,Q6ZWE6,2.473071599266068e-06
14068,P60174,0.0007059690856348
14069,A5PKW4,3.693285876323471e-06
14070,Q96LX8,4.484151196926076e-05
14071,Q9HBH9,5.190639612520488e-07
14072,A0PJW8,8.63331416339323e-08
14073,P01920,4.913058024216208e-05
14074,P26038,6.200831987767809e-05
14075,A2A3L6,0.0
14076,P49441,2.548265045367065e-06
14077,Q8IWF9,0.0
14078,Q9Y6E2,3.4909654647322043e-06
14079,LOC102724159,4.2550934431566606e-05
14080,P09960,6.644295381589568e-07
14081,P80404,9.74524839584642e-05
14082,Q9BXY4,2.9231121582477778e-06
14083,Q9NYW4,0.0002032455709029
14084,Q9Y6P5,1.4272651422957658e-05
14085,H3BS89,1.74721593432999e-05
14086,O14498,2.989215309066452e-07
14087,P29475,0.000184023990505
14088,Q9UBF6,5.805720739935072e-05
14089,O76021,0.0001660742298444
14090,A5YM72,0.000221444432114
14091,P78383,6.255318408491204e-05
14092,O75603,6.228752118670173e-06
14093,P34896,9.4143030216796e-05
14094,Q53GS7,3.711808756428677e-05
14095,O75530,0.0003485668672673
14096,Q9NX02,1.854240723010208e-05
14097,Q5T2T1,1.147863294793116e-06
14098,O43252,0.0002134337169054
14099,P35221,0.0005250581372618
14100,P46087,0.0003133688820627
14101,Q96RK0,4.674878944113541e-08
14102,Q9UMY1,1.534598511007299e-05
14103,P52732,0.0010881754491799
14104,Q8NE86,3.977823367492505e-05
14105,P42768,0.0004894591522454
14106,Q9UBG0,4.978498343340654e-05
14107,O75952,2.0706321583777675e-05
14108,Q5TB30,2.27846986226267e-05
14109,Q9UII6,5.977735202398226e-05
14110,Q8N4Q0,3.936858568452783e-05
14111,O94769,1.1977142336087315e-06
14112,Q6WQI6,0.0
14113,Q8NHS9,1.0621825134542778e-05
14114,Q9NZ08,4.773205391843975e-05
14115,Q86WU2,2.817471233005252e-05
14116,Q9NUQ9,1.8772431901385168e-06
14117,O60312,2.6467091678754072e-05
14118,Q8IW36,0.0
14119,O75508,1.0527317604650903e-05
14120,Q9H2S5,1.83086824481994e-06
14121,Q8N146,0.0051340012632315
14122,Q8WUM4,0.0001372676774986
14123,Q99666,4.428289683050725e-05
14124,Q8NGD1,7.44271556000929e-08
14125,C7orf34,2.6807088048317624e-07
14126,P62166,3.759067338382953e-05
14127,Q02747,0.0001005628718433
14128,O75665,0.0001772918044783
14129,Q8IZU1,0.0
14130,O43679,2.418082766364197e-05
14131,Q96F25,4.226529263453852e-06
14132,Q9BYX4,0.0005307415217352
14133,Q12766,8.961238014435758e-06
14134,O76027,2.919635354418932e-07
14135,Q8N456,2.493206971403763e-06
14136,O75935,0.0002188689222886
14137,Q96CX3,8.38622257391565e-08
14138,Q6NW40,1.0543564568646484e-05
14139,Q86UB9,3.675424092743117e-06
14140,Q5SQQ9,2.2237855627976307e-06
14141,Q8N688,2.52688083061098e-05
14142,Q9P2P1,3.498714987476561e-05
14143,Q9HD64,3.1914758899180686e-05
14144,Q8N131,0.0
14145,P16615,0.0004518049741697
14146,Q9P0W0,3.511090846889592e-05
14147,O94972,1.3311739741614662e-05
14148,P43361,4.31628018432588e-07
14149,Q8IUB3,5.46627904125048e-08
14150,Q9BS92,2.80084798824128e-05
14151,P52888,4.429252337209661e-05
14152,O75409,2.4241163965543657e-06
14153,P18077,5.047522336170343e-05
14154,Q96NS5,1.8760322736622576e-05
14155,Q9NRL2,0.0001933669554708
14156,Q8NE28,7.243522133586718e-09
14157,P0C851,1.1396416479952262e-05
14158,LOC388210,0.0
14159,P12755,2.719160183622712e-05
14160,Q92545,5.156272198093778e-06
14161,P41968,2.3277435061945184e-05
14162,P52848,4.674296920724765e-05
14163,Q9BQM9,0.0
14164,Q8IXQ3,6.817636082396484e-06
14165,O76064,2.0751099078373047e-05
14166,D6RA61,6.64591139813585e-08
14167,A7KAX9,1.1697666950338788e-05
14168,Q92871,3.226371028077282e-06
14169,Q5VY43,5.983383832893678e-05
14170,Q2M5E4,5.23116468944058e-06
14171,O75635,2.1136484617498284e-05
14172,Q9H3V2,6.6446246379401805e-06
14173,P01579,0.0003363557771672
14174,P68104,0.0004958242377354
14175,O15431,1.2651434453159144e-05
14176,O95931,9.284910810871708e-05
14177,P01275,0.0010145772649074
14178,Q13049,0.0001266284198558
14179,Q16586,1.2603295234171918e-05
14180,Q9H159,0.0006177462863076
14181,PRSS46,0.0
14182,A6NKP2,2.2452168939870825e-06
14183,Q6ZRH7,6.493767445475876e-06
14184,A8MSI8,3.618764876395454e-09
14185,Q99941,0.000129529352271
14186,O60779,1.355872162425391e-05
14187,Q9UHV8,1.8340075844920585e-05
14188,O60269,3.234691627919665e-05
14189,O15273,0.0001146993458121
14190,Q9GZV3,0.0001839630445993
14191,Q8NCC5,1.927745969534937e-05
14192,Q9NWD9,0.0
14193,P0DUQ2,0.0
14194,P24941,0.0012814418056642
14195,P58505,0.0
14196,P29350,0.0003516021827122
14197,Q9BW62,7.713835976614341e-05
14198,P19419,1.3038577039235242e-05
14199,P41247,0.0003903521728174
14200,P25391,0.0001310677616611
14201,O95006,7.44271556000929e-08
14202,Q8N961,7.2865259306851856e-06
14203,Q13075,7.564447061733843e-05
14204,Q96FN4,0.0
14205,P31785,0.0002025245858583
14206,Q9H2D6,7.78754158809574e-06
14207,P15173,8.615344515503134e-05
14208,Q6ICC9,2.396505533355944e-07
14209,P58012,0.000102563017287
14210,Q9GZT5,1.287455591495272e-05
14211,O43692,1.41477505391545e-05
14212,Q9BT22,8.76458971415756e-05
14213,O43653,5.079315562608754e-05
14214,P29322,1.7267907336977134e-06
14215,Q5VW32,8.23810745585796e-06
14216,Q8NGM1,7.44271556000929e-08
14217,Q9NU23,4.097830507914808e-05
14218,Q5FWF7,2.1634255403243225e-05
14219,P31270,1.5607252696081194e-07
14220,Q9NZD2,6.810239767653738e-05
14221,P13501,0.0001426372291331
14222,Q99674,1.352262071606844e-06
14223,Q92614,2.2175048681263983e-05
14224,Q8IYS1,1.2018140038121068e-06
14225,Q9NZI8,1.5003527689029576e-05
14226,O60320,3.220950900898147e-05
14227,P19397,4.178226964982687e-05
14228,O43542,3.57893776128497e-05
14229,O00206,0.00135438535975
14230,O60683,0.000179325024689
14231,A5YM69,1.5324773187114565e-06
14232,P49458,4.741273059746223e-05
14233,Q96M29,6.278941806839822e-06
14234,P12074,2.4544939118324475e-05
14235,Q9BUA6,6.871541044315018e-06
14236,Q1KMD3,1.6212709740472783e-05
14237,Q8IVG5,0.0001188713023152
14238,Q9NU63,6.407628240486039e-05
14239,P32247,7.560970906267933e-05
14240,A6NGY3,0.0001159306894931
14241,P15248,0.0001007159003011
14242,Q8TBC3,5.674914820542197e-05
14243,Q6P4E1,2.7346698654817543e-06
14244,P02675,0.0002039780843895
14245,P0DMN0,1.541802097981927e-05
14246,O60241,5.237622223117687e-07
14247,P0CG13,6.622573499784973e-07
14248,Q8WZ42,0.0006704848419638
14249,A7E2U8,1.727160639470023e-05
14250,Q8TF21,3.051181161499944e-07
14251,P78325,2.04168242368686e-06
14252,Q3SXY8,0.0004375715380363
14253,Q8TB36,0.0002197096961886
14254,Q7Z5L2,1.8927892609265345e-07
14255,Q16563,2.428121184900412e-06
14256,Q9NY74,5.71509494383231e-06
14257,P31512,0.0
14258,E9PKD4,6.816104241260862e-07
14259,A5D8T8,0.0
14260,Q04724,0.0008061379021285
14261,Q99879,0.0004907602729033
14262,P25067,1.958935613427036e-05
14263,Q5T754,4.437287619472293e-05
14264,P63172,0.0003032744960354
14265,Q9NX45,4.040368197494683e-06
14266,O00453,2.252323523160681e-06
14267,Q9H4F8,3.1319131182752658e-06
14268,A6NF36,7.39912178777967e-07
14269,Q9Y265,0.000848286082017
14270,B2CML4,1.1566708298314582e-06
14271,Q9NST1,0.0001137764561385
14272,P56696,0.0002342485203531
14273,Q92882,0.0
14274,Q16352,1.413169948019737e-06
14275,Q9Y5R2,4.18744338049866e-06
14276,Q8WZ60,2.8642725683436754e-06
14277,Q9H4B7,0.0002357105091058
14278,Q969Q6,5.929216966712451e-05
14279,O43439,5.211179878849178e-05
14280,Q2M3V2,4.010222516207913e-07
14281,Q9NTJ5,0.0003215142152963
14282,CLLU1OS,5.0019213974432414e-05
14283,Q9UJS0,2.3929724359073222e-05
14284,Q07812,0.0001387768927234
14285,Q86X52,4.0974097226425815e-05
14286,Q9UHK0,5.898997858782332e-06
14287,O00186,8.267985952519813e-05
14288,P06126,2.87980841927712e-05
14289,Q9H6W3,4.2617634684077255e-05
14290,Q15459,9.271562315343056e-05
14291,P49238,0.0001082288463521
14292,MTRNR2L12,0.0
14293,Q9NYT0,1.394732247097654e-06
14294,Q9BYG3,0.0005233707022839
14295,Q9BUM1,3.4920886204583835e-05
14296,Q9H6X2,2.6622519588452328e-05
14297,Q96HN2,1.2269004889192349e-05
14298,Q8NH90,4.4918533447857535e-05
14299,P09529,1.3038851470057398e-05
14300,O00155,7.257239017246394e-06
14301,Q8TE67,0.0001444487660793
14302,Q17RF5,4.323523244998103e-05
14303,Q8TF09,4.4826621035513245e-05
14304,Q8WTW4,0.000183976324843
14305,Q14847,3.143020135007066e-05
14306,Q9NUU6,1.3839153204857511e-05
14307,A2A3K4,0.0
14308,A6NKU9,0.0
14309,P04264,8.318345824426654e-05
14310,Q7Z3B0,2.3224879920039064e-05
14311,A0A0B4J2A2,1.9587975360437813e-07
14312,P62341,8.43371517367372e-06
14313,P31645,8.710562287509396e-05
14314,Q96Q42,0.0001634499461513
14315,Q6PI78,7.727894144927332e-06
14316,Q8N0Z9,3.9717572144604087e-05
14317,Q8IV01,1.627735746388299e-05
14318,P06401,0.0004585336549824
14319,Q96KP1,0.0006299009228101
14320,Q9H4A6,0.0002011038589876
14321,Q96ES6,1.630490681046927e-05
14322,Q9NWQ9,0.0
14323,Q96KR6,0.0
14324,O95711,4.527814459164301e-06
14325,O43586,7.34705504993434e-05
14326,P62314,0.0003723384519846
14327,Q8NAP8,0.0
14328,O15232,1.901720478235151e-05
14329,Q9GZR7,0.0008771277177981
14330,Q8WVF2,3.3461598581478324e-06
14331,O15016,1.3789026536707285e-05
14332,ENSP00000472277,0.0
14333,P41182,0.0002399615585777
14334,Q96J92,5.957295398183481e-05
14335,Q6SPF0,4.413004651052206e-05
14336,Q96RD9,1.7828392574856348e-06
14337,P05408,4.5897334915700775e-05
14338,Q9Y2E5,2.170698508877401e-06
14339,P36897,0.00048697321656
14340,P43403,0.0002330380596575
14341,P20142,3.23603205959033e-06
14342,Q7Z2Q7,0.0
14343,Q96EX1,7.888540646410317e-07
14344,Q9NUE0,4.532489421701378e-06
14345,Q9NUB1,9.96585373989405e-05
14346,Q8N3Y3,1.738770144712441e-07
14347,Q96EB1,4.500578093639416e-05
14348,P02649,0.0005887555697198
14349,Q969G9,0.0001743113134364
14350,Q02962,0.0002160674277376
14351,O43900,6.94828520612675e-06
14352,P10997,5.561359751773705e-05
14353,O60729,2.1606609083058376e-05
14354,P59536,1.4624338081143969e-06
14355,Q9GZX6,4.7756175452139296e-05
14356,Q8N2F6,1.8902042703763505e-06
14357,P05177,6.748232295075101e-05
14358,Q86Y25,1.4341689173769095e-06
14359,Q9NWZ8,3.3759023108005045e-05
14360,Q96A47,4.333415108714037e-06
14361,O75688,5.731838147075856e-05
14362,Q12968,3.993551619561523e-06
14363,P49450,0.0001517578708626
14364,Q9BTC8,2.3740400756488853e-05
14365,Q16853,9.348650427448134e-05
14366,Q8WV60,2.061508550517552e-06
14367,Q9BWF3,1.3156155362454077e-05
14368,P19793,0.0006432544325774
14369,Q9NP59,6.833807841927928e-05
14370,Q96KC9,3.235769465237842e-05
14371,O00233,7.616641905139531e-05
14372,Q9UGJ0,0.0003142723767564
14373,Q86XE3,1.0540069400314304e-05
14374,Q16518,6.410641337784763e-05
14375,P46597,3.117237397510902e-05
14376,S4R3V7,0.0
14377,Q96PC5,5.993727018914997e-10
14378,P31260,3.166805629330879e-06
14379,P0C7T5,5.696517626721236e-06
14380,Q587J7,0.0003980799721276
14381,Q9HBG4,4.845791862475137e-05
14382,Q9NWU1,5.500488499787182e-05
14383,C1orf204,0.0
14384,Q8NGR4,2.44608039384736e-05
14385,Q6PKX4,0.0008174159264809
14386,P50453,6.664347177958829e-06
14387,Q8NH76,7.44271556000929e-08
14388,Q6ZNR0,2.0832163669806667e-05
14389,Q5GH77,9.179066069647247e-07
14390,Q8IXJ9,0.0004132002899153
14391,O15245,7.005720929214763e-05
14392,Q9NS71,9.370993045924297e-06
14393,A0PK11,5.034480782779855e-06
14394,Q9NRH1,7.847997258731642e-06
14395,Q5NUL3,4.344232343611347e-05
14396,Q86SP6,9.499540840147684e-05
14397,Q14324,6.28270027222093e-05
14398,P49748,5.380368246067239e-05
14399,P05231,0.0029903166785059
14400,Q07666,0.0003019035112056
14401,P61513,0.000165244590851
14402,Q5H9L4,1.591502121810733e-05
14403,Q9H313,4.947852652815485e-05
14404,Q6IQ23,5.798854436840785e-05
14405,Q6IMI4,5.080185258270291e-06
14406,P17066,3.351344415662976e-05
14407,Q9NZI7,7.189949377030808e-06
14408,Q9P2R7,6.952691290636785e-05
14409,Q5U5Z8,4.106706734776782e-05
14410,Q8NA47,2.0184469835053616e-05
14411,O00526,2.2477564894666236e-05
14412,P33897,9.37694027364114e-06
14413,Q9HAT0,1.6476402592513105e-05
14414,P01008,0.0001939425863088
14415,Q6ZMS4,0.0
14416,Q3SYB3,0.0
14417,Q9HC98,2.9737142190311747e-05
14418,Q8N0W5,2.404821955145003e-05
14419,O75339,1.184920214729152e-05
14420,Q9H425,9.59815255146244e-07
14421,O60547,8.725967688337613e-05
14422,ENSP00000359683,5.389993939118833e-07
14423,Q6BDS2,1.2297055258699777e-06
14424,A8K8P3,5.837610645714034e-06
14425,Q8IVD9,0.0001321641498073
14426,P53611,5.109399314769087e-05
14427,P49419,0.0005641536680856
14428,Q9BUT1,3.846763119179465e-06
14429,Q8IV63,5.063508981501268e-06
14430,Q15542,7.085925104624414e-05
14431,ENSP00000471613,0.0
14432,Q8NFH3,0.0001622404561297
14433,O14931,3.03269073427994e-05
14434,Q86VB7,0.0001015769188716
14435,Q6L8G4,0.0
14436,Q9H4B8,1.0006723362559872e-06
14437,O60882,9.222720397379284e-05
14438,Q9Y2Q5,0.000206056821626
14439,P34903,4.6993417455281466e-05
14440,P07951,3.586320256707412e-05
14441,P35754,6.36087374133838e-05
14442,Q7Z2K8,5.825567549136862e-06
14443,Q9NZI6,4.528421973765607e-06
14444,Q9H1M3,0.0
14445,Q8N5B7,1.419381500419242e-05
14446,Q86WB0,9.340074494373876e-07
14447,Q6YN16,5.82976476606082e-06
14448,C9JBD0,0.0
14449,Q92800,4.469762384943408e-05
14450,Q9BVQ7,2.023188945039261e-05
14451,Q7L1S5,1.2583383579616274e-05
14452,P04080,0.0001096550405954
14453,A6NM10,7.144332227422394e-07
14454,Q8NCA5,8.367853666239814e-06
14455,Q96T83,4.4821919853331874e-05
14456,Q8N108,0.0001209778760291
14457,Q3T8J9,3.411139500728418e-06
14458,O43159,0.0005138942838928
14459,Q9H2S1,2.941817619711196e-06
14460,Q92819,2.288079759221997e-05
14461,Q8N4L2,1.191242612403153e-05
14462,Q8IWA4,0.0003917565678299
14463,Q96QG7,6.2619523147751545e-06
14464,Q09161,0.000962748695435
14465,P0DMP2,0.0
14466,P48637,2.1472056035667548e-05
14467,Q6EKJ0,0.0
14468,Q6ZMP0,0.0002153206160714
14469,Q8IV38,0.0001652458860415
14470,O43290,8.811220550355979e-05
14471,Q8TAB3,6.644503357885846e-05
14472,Q8NA19,0.0001768707107428
14473,Q8NFU0,4.506140144758927e-06
14474,Q9UDW3,9.50619452845686e-05
14475,Q92547,6.621424798899142e-05
14476,P00492,0.0001669165484315
14477,A6H8Z2,1.20643994855318e-07
14478,P28324,8.689498863276608e-06
14479,P34130,1.7279038717854327e-05
14480,Q9Y259,1.4317582074451347e-05
14481,ENSP00000455561,1.897203534783778e-07
14482,Q14667,0.0
14483,Q8IWT3,1.864145656995857e-05
14484,Q8IUZ0,4.185412486374211e-05
14485,P26441,4.29598403196239e-05
14486,Q6IA86,3.071426915627586e-05
14487,Q8N3Y7,5.962636670759145e-05
14488,Q9H4S2,1.134938997033265e-05
14489,Q9GZM7,2.9615319518145885e-06
14490,Q08117,1.111711915272362e-05
14491,P41743,0.0002195354488497
14492,Q13607,7.44271556000929e-08
14493,Q9BQ15,0.0001414983338936
14494,Q5SYE7,6.513104351562238e-06
14495,P20292,1.0189117020274273e-05
14496,P59551,0.0
14497,Q6PL18,5.527392405242213e-05
14498,Q6ZMG9,0.000158821955211
14499,O00754,8.799561615440773e-06
14500,Q8N0V3,6.352584864364129e-06
14501,Q02127,0.0001262885326614
14502,Q8TDT2,6.718093606370359e-07
14503,Q9BXT8,0.0001650321859509
14504,Q02763,0.0001243993634564
14505,Q9UBV2,6.19885065800541e-05
14506,P57088,4.3557374312831934e-05
14507,Q64ET8,1.394499781982279e-06
14508,Q9H845,5.687616398251422e-05
14509,P34820,1.4656185849719191e-05
14510,P31937,0.0004163083627596
14511,Q96RL1,3.8088942481872926e-05
14512,Q92599,3.2281144204522765e-05
14513,Q93062,9.028650786532838e-06
14514,Q07889,0.0003657857954253
14515,O75113,7.281809128997726e-06
14516,Q8IZ41,2.0232236267237385e-05
14517,Q8N0X2,1.783336881310873e-05
14518,O15049,1.3928986164448815e-06
14519,Q8NGP3,2.5082653769321036e-05
14520,O75602,4.94329020775622e-05
14521,Q9P0X4,2.945673838660537e-05
14522,Q13286,2.9503335628912404e-05
14523,Q9BZW5,2.7217082207750253e-06
14524,P48634,2.4118053874876584e-05
14525,Q8WUA2,1.27844257024407e-05
14526,Q8NDV7,0.0003063593639476
14527,Q8N8N7,1.5203603376995313e-05
14528,Q07092,1.8109822605619777e-06
14529,P04637,0.0235062439497503
14530,Q96NI6,1.689827085996289e-05
14531,P17480,0.0001445186750078
14532,Q8NEN0,2.566092651717756e-05
14533,Q9C0B7,1.898989510644165e-05
14534,Q9NR28,6.289617914767508e-05
14535,O14545,4.4136953511260745e-06
14536,Q9Y561,1.0302344504490451e-06
14537,P07858,0.0003311029190619
14538,P29122,1.893680848304275e-05
14539,Q53QZ3,4.0045107514845294e-05
14540,Q8N4L1,3.97981664394584e-07
14541,Q01449,0.000109067148749
14542,Q5VTB9,4.678934584184551e-05
14543,P22003,1.5600778297960212e-05
14544,O00505,3.9755046598818975e-05
14545,Q8WVF5,1.586001500298654e-05
14546,Q8NA66,0.0
14547,P0CG37,0.00162757425812
14548,P25101,6.999636578474967e-05
14549,O95180,0.0001228653876494
14550,Q969N4,0.0
14551,Q9Y342,3.152434694071806e-05
14552,P41225,6.895596332221359e-05
14553,Q8IYA8,0.0001277014888509
14554,Q86UP8,0.0
14555,Q8WXJ9,4.270586265983673e-06
14556,Q9UPN9,4.397544473947098e-05
14557,Q16401,2.0160024130930893e-05
14558,Q15468,0.0001662478962968
14559,Q9NPC1,2.706833490835645e-06
14560,Q8N5V2,4.82726588651053e-06
14561,Q9UBW7,0.0001523558482448
14562,P58401,0.0004086358085039
