Interactor_A,Interactor_B,Detection_Method,Interactor_A_Taxid,Interactor_B_Taxid,Interaction_Type,Reference,Confidence_Value,Original_ID_A,Original_ID_B,database
Q9W2E3,Q9VSZ1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:Q9VSZ1,IntAct
Q9W2E3,Q9VEN1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:Q9VEN1,IntAct
Q9VEL7,Q9W2E3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VEL7,uniprotkb:Q9W2E3,IntAct
Q9W2E3,Q9VJQ5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:Q9VJQ5,IntAct
Q9W2E3,Q9VXB5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:Q9VXB5,IntAct
Q9W4N6,Q9W2E3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W4N6,uniprotkb:Q9W2E3,IntAct
Q9W2E3,Q8I0N3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:Q8I0N3,IntAct
Q9W2E3,Q8MSS1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:Q8MSS1,IntAct
Q9VT69,Q9W2E3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VT69,uniprotkb:Q9W2E3,IntAct
Q9W2E3,Q9VNX6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:Q9VNX6,IntAct
Q9W2E3,P07487,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:P07487,IntAct
Q9W2E3,O46036,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:O46036,IntAct
Q9W2E3,P29742,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W2E3,uniprotkb:P29742,IntAct
Q9VVB4,Q9W2E3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VVB4,uniprotkb:Q9W2E3,IntAct
Q9VXR1,Q9W2F0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VXR1,uniprotkb:Q9W2F0,IntAct
A1Z6U3,Q9W2F0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:A1Z6U3,uniprotkb:Q9W2F0,IntAct
Q9W560,Q9W2F0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W560,uniprotkb:Q9W2F0,IntAct
Q4V6H2,Q9W2F0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q4V6H2,uniprotkb:Q9W2F0,IntAct
Q8SX22,Q9W2F0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SX22,uniprotkb:Q9W2F0,IntAct
Q9VES0,Q9VIZ3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q9VIZ3,IntAct
Q9VES0,Q9VM49,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q9VM49,IntAct
Q9VES0,Q9VU43,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q9VU43,IntAct
Q9VES0,EBI-133392,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,intact:EBI-133392,IntAct
Q9VES0,Q8IRH5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q8IRH5,IntAct
Q9VES0,P12297,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:P12297,IntAct
Q9VES0,Q9VGG3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q9VGG3,IntAct
Q9VES0,Q9VL71,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q9VL71,IntAct
Q9VES0,Q9XYZ6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q9XYZ6,IntAct
Q9VES0,Q8IR33,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q8IR33,IntAct
Q9VES0,Q9VVU4,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VES0,uniprotkb:Q9VVU4,IntAct
Q9VYQ0,Q9VES1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VYQ0,uniprotkb:Q9VES1,IntAct
Q95TJ9,P29555-1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q95TJ9,uniprotkb:P29555-1,IntAct
Q9VSP8,Q9VES1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VSP8,uniprotkb:Q9VES1,IntAct
Q04499,Q9VES1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q04499,uniprotkb:Q9VES1,IntAct
Q8SXP8,Q8SXP8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q8SXP8,IntAct
Q8SXP8,Q9VJ22,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VJ22,IntAct
Q8SXP8,Q9W3I9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9W3I9,IntAct
Q8SXP8,Q9VYL7,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VYL7,IntAct
Q8SXP8,Q05825,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q05825,IntAct
Q9VYA4,Q8SXP8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VYA4,uniprotkb:Q8SXP8,IntAct
Q8SXP8,EBI-139618,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,intact:EBI-139618,IntAct
Q8SXP8,A1Z6H0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:A1Z6H0,IntAct
Q8SXP8,Q9VX43,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VX43,IntAct
Q8SXP8,Q9VIV8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VIV8,IntAct
Q8SXP8,A9UN61,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:A9UN61,IntAct
Q8SXP8,Q9VMK2,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VMK2,IntAct
Q8SXP8,EBI-127171,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,intact:EBI-127171,IntAct
Q8SXP8,Q7JUV6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q7JUV6,IntAct
Q8SXP8,Q9W3A1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9W3A1,IntAct
Q8SXP8,EBI-105310,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,intact:EBI-105310,IntAct
Q8SXP8,Q9VZ56,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VZ56,IntAct
Q8SXP8,P54361,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:P54361,IntAct
Q8SXP8,Q9W351,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9W351,IntAct
Q8SXP8,Q9VQL4,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VQL4,IntAct
Q8SXP8,Q7PLP5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q7PLP5,IntAct
Q8SXP8,Q9V3W9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9V3W9,IntAct
Q8SXP8,Q9VZ45,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VZ45,IntAct
Q8SXP8,Q8IRH5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q8IRH5,IntAct
Q8SXP8,Q9W2X5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9W2X5,IntAct
Q8SXP8,Q9W2X2,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9W2X2,IntAct
Q8SXP8,A1Z8D2,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:A1Z8D2,IntAct
Q8SXP8,Q9W4I4,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9W4I4,IntAct
Q8SXP8,Q7JWQ7,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q7JWQ7,IntAct
Q8SXP8,Q8IP90,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q8IP90,IntAct
Q8SXP8,Q9VPI4,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VPI4,IntAct
Q8SXP8,EBI-114808,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,intact:EBI-114808,IntAct
Q8SXP8,P20439,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:P20439,IntAct
Q8SXP8,Q9VYG2,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VYG2,IntAct
Q8SXP8,Q9VXH6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VXH6,IntAct
Q8SXP8,Q9VTW3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VTW3,IntAct
P52295,Q8SXP8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P52295,uniprotkb:Q8SXP8,IntAct
Q8SXP8,Q9VGQ1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VGQ1,IntAct
Q8SXP8,Q9VV38,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VV38,IntAct
Q8SXP8,Q9VBE2,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VBE2,IntAct
Q8SXP8,Q9VTU4,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VTU4,IntAct
Q8SXP8,Q9VD48,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VD48,IntAct
Q8SXP8,Q9VBL2,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VBL2,IntAct
Q9XTM1,Q8SXP8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9XTM1,uniprotkb:Q8SXP8,IntAct
Q8SXP8,Q9VTU9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VTU9,IntAct
Q9VCS4,Q8SXP8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VCS4,uniprotkb:Q8SXP8,IntAct
Q8SXP8,Q8IQV7,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q8IQV7,IntAct
Q8SXP8,O18640,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:O18640,IntAct
Q8SXP8,P11046,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:P11046,IntAct
Q8SXP8,Q9VEG6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VEG6,IntAct
Q8SXP8,A1Z7M0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:A1Z7M0,IntAct
Q8SXP8,Q9VS59,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VS59,IntAct
Q8SXP8,Q9VS12,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VS12,IntAct
Q8SXP8,Q9VU95,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VU95,IntAct
Q8SXP8,Q95TJ6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q95TJ6,IntAct
Q8SXP8,Q9V3U6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9V3U6,IntAct
EBI-177531,Q8SXP8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,intact:EBI-177531,uniprotkb:Q8SXP8,IntAct
Q8SXP8,Q7JZJ3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q7JZJ3,IntAct
Q8SXP8,Q8SX59,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q8SX59,IntAct
Q8SXP8,Q9VMJ5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q9VMJ5,IntAct
Q8SXP8,Q24560,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q24560,IntAct
Q8SXP8,P22058,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:P22058,IntAct
Q8SXP8,Q8IPN1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q8IPN1,IntAct
Q8SXP8,Q7KTX8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SXP8,uniprotkb:Q7KTX8,IntAct
Q9VQ22,Q24113,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VQ22,uniprotkb:Q24113,IntAct
Q9VCZ7,Q24113,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VCZ7,uniprotkb:Q24113,IntAct
Q9VBC6,Q24113,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VBC6,uniprotkb:Q24113,IntAct
Q9VJH6,Q01083,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VJH6,uniprotkb:Q01083,IntAct
Q9VBU0,Q01083,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VBU0,uniprotkb:Q01083,IntAct
Q9VTV9,Q9VTV9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VTV9,uniprotkb:Q9VTV9,IntAct
Q9VTV9,Q9VN97,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VTV9,uniprotkb:Q9VN97,IntAct
Q95TK5,Q9VTV9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q95TK5,uniprotkb:Q9VTV9,IntAct
EBI-127540,Q8INX3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,intact:EBI-127540,uniprotkb:Q8INX3,IntAct
Q9VLX6,Q8INX3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VLX6,uniprotkb:Q8INX3,IntAct
EBI-115049,Q9W1B3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,intact:EBI-115049,uniprotkb:Q9W1B3,IntAct
P09081-3,Q8T0I9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q8T0I9,IntAct
P09081-3,Q9VAN0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q9VAN0,IntAct
P09081-3,Q9VVZ6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q9VVZ6,IntAct
A9UN61,P09081-3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:A9UN61,uniprotkb:P09081-3,IntAct
P09081-3,A1Z823,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:A1Z823,IntAct
P09081-3,Q9VWG3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q9VWG3,IntAct
P09081-3,Q01645,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q01645,IntAct
Q9VE75,P09081-3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VE75,uniprotkb:P09081-3,IntAct
P09081-3,P48149,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:P48149,IntAct
P09081-3,P07548,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:P07548,IntAct
P09081-3,Q8IP91,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q8IP91,IntAct
P09081-3,Q7KUB3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q7KUB3,IntAct
P09081-3,Q9VJU8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q9VJU8,IntAct
P09081-3,P10379,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:P10379,IntAct
P09081-3,Q9W3Z5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q9W3Z5,IntAct
P09081-3,Q9VTW3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q9VTW3,IntAct
P09081-3,Q9VJM1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q9VJM1,IntAct
P09081-3,Q7KN04,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q7KN04,IntAct
P09081-3,Q8T3W6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P09081-3,uniprotkb:Q8T3W6,IntAct
Q05825,Q9VES8,MI:0018,7227,7227,MI:0915,MI:0469,0.55,uniprotkb:Q05825,uniprotkb:Q9VES8,IntAct
Q9VES8,Q05825,MI:0018,7227,7227,MI:0915,MI:0469,0.55,uniprotkb:Q9VES8,uniprotkb:Q05825,IntAct
Q7K4X4,Q9VES8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q7K4X4,uniprotkb:Q9VES8,IntAct
Q8IR79,Q9VES8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8IR79,uniprotkb:Q9VES8,IntAct
Q9VJ62,Q7KLW9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VJ62,uniprotkb:Q7KLW9,IntAct
Q9VJ62,Q9VDV3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VJ62,uniprotkb:Q9VDV3,IntAct
P23757,Q9VJ62,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P23757,uniprotkb:Q9VJ62,IntAct
Q9VJ60,EBI-89218,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VJ60,intact:EBI-89218,IntAct
Q8MKK7,Q9VZP9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8MKK7,uniprotkb:Q9VZP9,IntAct
Q8MKK7,Q6NN09,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8MKK7,uniprotkb:Q6NN09,IntAct
Q8MKK7,Q7K2V7,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8MKK7,uniprotkb:Q7K2V7,IntAct
Q9VNZ7,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VNZ7,uniprotkb:Q9VJ57,IntAct
Q9VNU3,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VNU3,uniprotkb:Q9VJ57,IntAct
Q7KVE5,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q7KVE5,uniprotkb:Q9VJ57,IntAct
Q6NR30,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q6NR30,uniprotkb:Q9VJ57,IntAct
P16378-2,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P16378-2,uniprotkb:Q9VJ57,IntAct
Q9W4F9,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9W4F9,uniprotkb:Q9VJ57,IntAct
Q04652,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q04652,uniprotkb:Q9VJ57,IntAct
Q9VHR7,Q9VJ57,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VHR7,uniprotkb:Q9VJ57,IntAct
A1Z6E0,Q9VJ55,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:A1Z6E0,uniprotkb:Q9VJ55,IntAct
Q9VJQ0,Q9VJ55,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VJQ0,uniprotkb:Q9VJ55,IntAct
O46036,Q9VJ55,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:O46036,uniprotkb:Q9VJ55,IntAct
Q9VXF4,Q9VJ55,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VXF4,uniprotkb:Q9VJ55,IntAct
Q9XZ06,Q9VYS8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9XZ06,uniprotkb:Q9VYS8,IntAct
Q9VRV0,Q9VYS8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VRV0,uniprotkb:Q9VYS8,IntAct
Q0E8K5,Q9VYS8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q0E8K5,uniprotkb:Q9VYS8,IntAct
Q9VTV7,Q9VYS8,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VTV7,uniprotkb:Q9VYS8,IntAct
Q9VYS8,Q9VV43,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VYS8,uniprotkb:Q9VV43,IntAct
Q9VZ45,Q9VM71,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VZ45,uniprotkb:Q9VM71,IntAct
P19339-3,Q9VM71,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P19339-3,uniprotkb:Q9VM71,IntAct
Q29R10,Q9VM71,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q29R10,uniprotkb:Q9VM71,IntAct
Q9VNZ4,Q9VZN6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VNZ4,uniprotkb:Q9VZN6,IntAct
P40688,Q9VZN6,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P40688,uniprotkb:Q9VZN6,IntAct
P14199,O16011-3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P14199,uniprotkb:O16011-3,IntAct
Q86P18,P14199,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q86P18,uniprotkb:P14199,IntAct
Q9VJ43,P14199,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VJ43,uniprotkb:P14199,IntAct
P10981,P14199,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P10981,uniprotkb:P14199,IntAct
P14199,Q8T053,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P14199,uniprotkb:Q8T053,IntAct
P14199,Q9VQE0,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P14199,uniprotkb:Q9VQE0,IntAct
Q24117,P14199,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q24117,uniprotkb:P14199,IntAct
Q9VIT9,Q8IRH5,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT9,uniprotkb:Q8IRH5,IntAct
Q8SZS0,Q9VIT9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8SZS0,uniprotkb:Q9VIT9,IntAct
Q9VIT9,P14318,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT9,uniprotkb:P14318,IntAct
EBI-91191,Q9VIT9,MI:0018,7227,7227,MI:0915,MI:0469,0.37,intact:EBI-91191,uniprotkb:Q9VIT9,IntAct
Q9VIT9,Q9VSI1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT9,uniprotkb:Q9VSI1,IntAct
Q94524,Q9VIT3,MI:0018,7227,7227,MI:0915,MI:0469,0.62,uniprotkb:Q94524,uniprotkb:Q9VIT3,IntAct
Q9VIT3,Q9V9M7,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:Q9V9M7,IntAct
Q9VIT3,Q9VB27,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:Q9VB27,IntAct
Q9VIT3,P11929,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:P11929,IntAct
Q9VIT3,Q9VE56,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:Q9VE56,IntAct
Q9VIT3,Q9VRI1,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:Q9VRI1,IntAct
Q9VIT3,Q9V458,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:Q9V458,IntAct
Q9VIT3,P55830,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:P55830,IntAct
Q9VIT3,Q9W3L4,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:Q9W3L4,IntAct
Q9VIT3,Q8SY59,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIT3,uniprotkb:Q8SY59,IntAct
